index,Row Created Date Time, Sponsor Name, Sponsor Code, Agency Name, Agency Code,Facility Name, Facility Code, Program Name, Program Code, Populations Served, Agency Phone, Program Phone,  Program Address 1, Program Address 2, Program City, Program State, Program Zip, Operating Certificate Required?, Program Tier, Operating Certificate Duration, Program County, Program Region, Program Type Description, Program Category Description, Program Subcategory Description,Location
471,12/19/2017 02:08:00 PM,Fulton Friendship House Inc.,162099,Fulton Friendship House Inc.,12190,Fulton Friendship House Inc.,7336,Fulton Friendship House Apartment Program,431,Adults,(518)725-1512,Not Available,,,,NY,,Y,1.0,36.0,Fulton,Central New York,Apartment/Treatment,Residential,Treatment Program,
472,12/19/2017 02:08:00 PM,Fulton Friendship House Inc.,162099,Fulton Friendship House Inc.,12190,Fulton Friendship House Inc.,7336,Fulton Friendship House/MRT Supp Hsing Fulton Co - Comm Svcs,631,Adults,(518)725-1512,Not Available,,,,NY,,N,,,Fulton,Central New York,Supported Housing Community Services,Residential,Unlicensed Housing,
473,12/19/2017 02:08:00 PM,NAMI of Montgomery Fulton & Hamilton Inc.,140099,NAMI of Montgomery Fulton & Hamilton Inc.,29830,NAMI of Montgomery Fulton & Hamilton Inc.,7840,Advocacy - Family Support Services,1,Children Adolescents Adults,(518)843-3261,(518)843-3261,2390 Riverfront Center,,Amsterdam,NY,12010,N,,,Fulton,Central New York,Advocacy/Support Services,Support,Self-Help,"2390 Riverfront Center
Amsterdam, NY 12010
"
474,12/19/2017 02:08:00 PM,The Family Counseling Center Inc.,558099,The Family Counseling Center Inc.,15980,The Family Counseling Center Inc.,8549,Forensic Case Management Services,8,Adults,(518)725-4310,(518)725-4310,2712 State Highway 29,,Johnstown,NY,12095,N,,,Fulton,Central New York,Transition Management Services,Support,Care Coordination,"2712 State Highway
Johnstown, NY 12095
"
475,12/19/2017 02:08:00 PM,Genesee County Mental Health Services,167099,Genesee County Mental Health Services,70650,Genesee County Mental Health Services,6866,Genesee County MHS - Adult Home SCM - Leroy Manor,16,Adults,(585)344-1421,(585)344-1421,8678 Lake Street,Route 19,Leroy,NY,14482,N,,,Genesee,Western New York,Adult Home Supportive Case Management,Support,Care Coordination,"8678 Lake Street
Leroy, NY 14482
"
476,12/19/2017 02:08:00 PM,Genesee County Mental Health Services,167099,Genesee County Mental Health Services,70650,Genesee County Mental Health Services,6866,Health  Home Care Management C&Y,26,Children Adolescents,(585)344-1421,(585)344-1421,5130 East Main Street,Rd Suite 2,Batavia,NY,14020,N,,,Genesee,Western New York,Health Home Care Management,Support,Care Coordination,"5130 East Main Street
Batavia, NY 14020
"
477,12/19/2017 02:08:00 PM,Genesee County Mental Health Services,167099,Genesee County Mental Health Services,70650,Genesee County Mental Health Services,6866,Health Home Non Medicaid Care Management C&Y,27,Children Adolescents,(585)344-1421,(585)344-1421,5130 East Main Street,Rd Suite 2,Batavia,NY,14020,N,,,Genesee,Western New York,Health Home Non-Medicaid Care Management,Support,Care Coordination,"5130 East Main Street
Batavia, NY 14020
"
478,12/19/2017 02:08:00 PM,Living Opportunities of DePaul Inc.,310099,Living Opportunities of DePaul Inc.,10450,Living Opportunities of DePaul Inc.,7121,Batavia Apartments,431,Adults,(716)608-1000,Not Available,,,,NY,,Y,,36.0,Genesee,Western New York,Apartment/Treatment,Residential,Treatment Program,
479,12/19/2017 02:08:00 PM,Living Opportunities of DePaul Inc.,310099,Living Opportunities of DePaul Inc.,10450,Living Opportunities of DePaul Inc.,7121,LO DePaul Supp Hsing/RCE SH Genesee Cty - Comm Svcs,646,Adults,(716)608-1000,Not Available,,,,NY,,N,,,Genesee,Western New York,Supported Housing Community Services,Residential,Unlicensed Housing,
480,12/19/2017 02:08:00 PM,Living Opportunities of DePaul Inc.,310099,Living Opportunities of DePaul Inc.,10450,Living Opportunities of DePaul Inc.,7121,LO-DePaul Supported Housing/Genesee County-Comm.Svcs.,630,Adults,(716)608-1000,Not Available,,,,NY,,N,,,Genesee,Western New York,Supported Housing Community Services,Residential,Unlicensed Housing,
481,12/19/2017 02:08:00 PM,Regional Action Phone Inc. (RAP),556099,Regional Action Phone Inc. (RAP),10270,Regional Action Phone Inc. (RAP),7225,Advocacy Services,1,Adolescents Adults,(585)343-1212,(585)343-1212,Wny Veterans Adminstration Campus,222 Richmond Ave Bldg 4 2nd Floor,Batavia,NY,14021-0281,N,,,Genesee,Western New York,Advocacy/Support Services,Support,Self-Help,
482,12/19/2017 02:08:00 PM,Regional Action Phone Inc. (RAP),556099,Regional Action Phone Inc. (RAP),10270,Regional Action Phone Inc. (RAP),7225,Alternative Crisis Support,470,Children Adolescents Adults,(585)343-1212,(585)343-1212,Wny Veterans Administration Campus,222 Richmond Ave Bldg 4 2nd Floor,Batavia,NY,14021-0281,N,,,Genesee,Western New York,Advocacy/Support Services,Support,Self-Help,
483,12/19/2017 02:08:00 PM,Central New York Psychiatric Center,20,Central New York Psychiatric Center,50390,Central New York Psychiatric Center,43,Coxsackie Mental Health Unit,721,Adults,(315)765-3600,(518)731-6778,Coxsackie Correction Facility,,Coxsackie,NY,12051,N,,,Greene,Hudson River,Prison-based Forensic Mental Health Units,Support,Forensics,
484,12/19/2017 02:08:00 PM,Central New York Psychiatric Center,20,Central New York Psychiatric Center,50390,Central New York Psychiatric Center,43,Greene Mental Health Unit,850,Adults,(315)765-3600,(518)731-6778,Route 9w,,Coxsackie,NY,12051-0008,N,,,Greene,Hudson River,Prison-based Forensic Mental Health Units,Support,Forensics,"9w Coxsackie
NY 12051-0008
"
485,12/19/2017 02:08:00 PM,Greene County Community Services Board,178099,Greene County Community Services Board,70680,Greene County Community Services Board,6864,Greene County CSB - HH Non-Mdcd Care Management,15,Children Adolescents,(518)622-9163,(518)622-9163,905 Greene County Office Building,Greene County Mental Health Center,Cairo,NY,12413,N,,,Greene,Hudson River,Health Home Non-Medicaid Care Management,Support,Care Coordination,"905 Greene
Cairo, NY 12413
"
486,12/19/2017 02:08:00 PM,Greene County Community Services Board,178099,Greene County Community Services Board,70680,Greene County Community Services Board,6864,Greene County Mental Health,3,Adults,(518)622-9163,(518)622-9163,905 Greene County Office Building,,Cairo,NY,12413,N,,,Greene,Hudson River,Transition Management Services,Support,Care Coordination,"905 Greene
Cairo, NY 12413
"
487,12/19/2017 02:08:00 PM,Greene County Community Services Board,178099,Greene County Community Services Board,70680,Greene County Community Services Board,6864,Greene County Mental Health,5,Children Adults,(518)622-9163,(518)622-9163,905 Greene County Office Building,,Cairo,NY,12413,N,,,Greene,Hudson River,Outreach,Support,General Support,"905 Greene
Cairo, NY 12413
"
488,12/19/2017 02:08:00 PM,Greene County Community Services Board,178099,Greene County Community Services Board,70680,Greene County Community Services Board,6864,Greene County Mental Health Center,100,Children Adolescents Adults,(518)622-9163,(518)622-9163,905 Greene County Office Building,,Cairo,NY,12413-2868,Y,,36.0,Greene,Hudson River,Clinic Treatment,Outpatient,Clinic Treatment,"905 Greene
Cairo, NY 12413-2868
"
489,12/19/2017 02:08:00 PM,Greene County Community Services Board,178099,Greene County Community Services Board,70680,Greene County Community Services Board,6864,Health Home Care Management,16,Children Adolescents,(518)622-9163,(518)622-9163,905 Greene County Office Building,Greene County Mental Health Center,Cairo,NY,12413,N,,,Greene,Hudson River,Health Home Care Management,Support,Care Coordination,"905 Greene
Cairo, NY 12413
"
490,12/19/2017 02:08:00 PM,Mental Health Association of Columbia-Greene Counties Inc.,108099,Mental Health Assoc/Columbia-Greene Cos. Inc,14010,Mental Health Assoc/Columbia-Greene Cos. Inc,7418,MHA Columbia-Greene SH/Greene Cty PC Long Stay-Comm Svcs,633,Adults,(518)828-4619,Not Available,,,,NY,,N,,,Greene,Hudson River,Supported Housing Community Services,Residential,Unlicensed Housing,
491,12/19/2017 02:08:00 PM,Mental Health Association of Columbia-Greene Counties Inc.,108099,Mental Health Assoc/Columbia-Greene Cos. Inc,14010,Mental Health Assoc/Columbia-Greene Cos. Inc,7418,MHA Columbia-Greene/Transformation SH Greene - Comm Svcs,634,Adults,(518)828-4619,Not Available,,,,NY,,N,,,Greene,Hudson River,Supported Housing Community Services,Residential,Unlicensed Housing,
492,12/19/2017 02:08:00 PM,Mental Health Association of Columbia-Greene Counties Inc.,108099,Mental Health Assoc/Columbia-Greene Cos. Inc,14010,Mental Health Assoc/Columbia-Greene Cos. Inc,7418,MHA of Columbia-Greene / SH-Greene County-Comm.Svcs.,631,Adults,(518)828-4619,Not Available,,,,NY,,N,,,Greene,Hudson River,Supported Housing Community Services,Residential,Unlicensed Housing,
493,12/19/2017 02:08:00 PM,Upstate Cerebral Palsy Inc.,478099,Upstate Cerebral Palsy Inc.,40640,Upstate Cerebral Palsy Inc.,6282,Supported Housing Community Servics-Comm.Svcs.,632,Adults,(315)724-6907,Not Available,,,,NY,,N,,,Herkimer,Central New York,Supported Housing Community Services,Residential,Unlicensed Housing,
494,12/19/2017 02:08:00 PM,Mental Health Association of Columbia-Greene Counties Inc.,108099,Mental Health Assoc/Columbia-Greene Cos. Inc,14010,Mental Health Assoc/Columbia-Greene Cos. Inc,7418,MHA of Columbia-Greene/High Cliff Terrace,432,Adults,(518)828-4619,Not Available,,,,NY,,Y,1.0,36.0,Greene,Hudson River,Congregate/Treatment,Residential,Treatment Program,
495,12/19/2017 02:08:00 PM,Hamilton County Community Services,675099,Hamilton County Community Services,70090,Hamilton County Community Services,9006,Hamilton County Supported Housing - Comm. Svcs,631,Adults,(518)648-5355,Not Available,,,,NY,,N,,,Hamilton,Central New York,Supported Housing Community Services,Residential,Unlicensed Housing,
496,12/19/2017 02:08:00 PM,Hamilton County Community Services,675099,Hamilton County Community Services,70090,Hamilton County Community Services,9006,Hamilton Cty Supp Housing/Transformation SH - Comm Svcs,632,Adults,(518)648-5355,Not Available,,,,NY,,N,,,Hamilton,Central New York,Supported Housing Community Services,Residential,Unlicensed Housing,
497,12/19/2017 02:08:00 PM,Cornell Cooperative Extension,34,Cornell Cooperative Extension,29480,Cornell Cooperative Extension,9134,Children & Family Support Services,470,Adults,(315)866-7920,(315)866-7920,5657 State Route 5,,Herkimer,NY,13350,N,,,Herkimer,Central New York,Advocacy/Support Services,Support,Self-Help,"5657 State Route
Herkimer, NY 13350
"
498,12/19/2017 02:08:00 PM,Upstate Cerebral Palsy Inc.,478099,Upstate Cerebral Palsy Inc.,40640,Upstate Cerebral Palsy Inc.,6282,UCP George F. Aney Community Residence,433,Adults,(315)724-6907,Not Available,,,,NY,,Y,1.0,36.0,Herkimer,Central New York,Congregate/Treatment,Residential,Treatment Program,
499,12/19/2017 02:08:00 PM,Upstate Cerebral Palsy Inc.,478099,Upstate Cerebral Palsy Inc.,40640,Upstate Cerebral Palsy Inc.,6282,UCP James H. Bucklin Community Residence,440,Adults,(315)724-6907,Not Available,,,,NY,,Y,1.0,36.0,Herkimer,Central New York,Congregate/Treatment,Residential,Treatment Program,
500,12/19/2017 02:08:00 PM,Upstate Cerebral Palsy Inc.,478099,Upstate Cerebral Palsy Inc.,40640,Upstate Cerebral Palsy Inc.,6282,UCP Supp Housing/PC Long Stay SH Herkimer Cty - Comm. Svcs,633,Adults,(315)724-6907,Not Available,,,,NY,,N,,,Herkimer,Central New York,Supported Housing Community Services,Residential,Unlicensed Housing,
501,12/19/2017 02:08:00 PM,Upstate Cerebral Palsy Inc.,478099,Upstate Cerebral Palsy Inc.,40640,Upstate Cerebral Palsy Inc.,6282,UCP Supp Housing/Transformation SH Herkimer - Comm Svcs,635,Adults,(315)724-6907,Not Available,,,,NY,,N,,,Herkimer,Central New York,Supported Housing Community Services,Residential,Unlicensed Housing,
502,12/19/2017 02:08:00 PM,Upstate Cerebral Palsy Inc.,478099,Upstate Cerebral Palsy Inc.,40640,Upstate Cerebral Palsy Inc.,6282,UCP Supported Housing/Herkimer - Comm. Svcs,630,Adults,(315)724-6907,Not Available,,,,NY,,N,,,Herkimer,Central New York,Supported Housing Community Services,Residential,Unlicensed Housing,
503,12/19/2017 02:08:00 PM,Upstate Cerebral Palsy Inc.,478099,Upstate Cerebral Palsy Inc.,40640,Upstate Cerebral Palsy Inc.,6282,UCP Treatment Apartment Program,439,Adults,(315)724-6907,Not Available,,,,NY,,Y,1.0,36.0,Herkimer,Central New York,Apartment/Treatment,Residential,Treatment Program,
504,12/19/2017 02:08:00 PM,Central New York Psychiatric Center,20,Central New York Psychiatric Center,50390,Central New York Psychiatric Center,43,Cape Vincent Mental Health Unit,827,Adults,(315)765-3600,(315)253-9382,Route 112e,,Cape Vincent,NY,13618,N,,,Jefferson,Central New York,Prison-based Forensic Mental Health Units,Support,Forensics,"112e Cape
Vincent, NY 13618
"
505,12/19/2017 02:08:00 PM,Jefferson County Community Services,764099,Jefferson County Community Services,70380,Jefferson County Community Services,8106,Outreach Services,10,,(315)785-3283,(315)785-3283,Community Services,175 Arsenal Street,Watertown,NY,13601,N,,,Jefferson,Central New York,Outreach,Support,General Support,
506,12/19/2017 02:08:00 PM,North Country Transitional Living Services Inc.,583099,North Country Transitional Living Servs Inc.,12290,North Country Transitional Living Servs Inc.,7169,Clayton Community Residence,440,Adults,(315)782-1777,Not Available,,,,NY,,Y,1.0,36.0,Jefferson,Central New York,Congregate/Treatment,Residential,Treatment Program,
507,12/19/2017 02:08:00 PM,North Country Transitional Living Services Inc.,583099,North Country Transitional Living Servs Inc.,12290,North Country Transitional Living Servs Inc.,7169,NCTLS Apartment Program,430,Adults,(315)782-1777,Not Available,,,,NY,,Y,1.0,36.0,Jefferson,Central New York,Apartment/Treatment,Residential,Treatment Program,
508,12/19/2017 02:08:00 PM,North Country Transitional Living Services Inc.,583099,North Country Transitional Living Servs Inc.,12290,North Country Transitional Living Servs Inc.,7169,NCTLS Supp Housing/Jefferson Co. PC Long Stay - Comm Svcs,631,Adults,(315)782-1777,Not Available,,,,NY,,N,,,Jefferson,Central New York,Supported Housing Community Services,Residential,Unlicensed Housing,
509,12/19/2017 02:08:00 PM,North Country Transitional Living Services Inc.,583099,North Country Transitional Living Servs Inc.,12290,North Country Transitional Living Servs Inc.,7169,NCTLS Supp Housing/MRT SH Jefferson Co. - Comm. Svcs,635,Adults,(315)782-1777,Not Available,,,,NY,,N,,,Jefferson,Central New York,Supported Housing Community Services,Residential,Unlicensed Housing,
510,12/19/2017 02:08:00 PM,North Country Transitional Living Services Inc.,583099,North Country Transitional Living Servs Inc.,12290,North Country Transitional Living Servs Inc.,7169,NCTLS Supp Housing/RCE SH Jefferson Cty - Comm Svcs,636,Adults,(315)782-1777,Not Available,,,,NY,,N,,,Jefferson,Central New York,Supported Housing Community Services,Residential,Unlicensed Housing,
511,12/19/2017 02:08:00 PM,North Country Transitional Living Services Inc.,583099,North Country Transitional Living Servs Inc.,12290,North Country Transitional Living Servs Inc.,7169,NCTLS Supported Housing/Jefferson Co. - Comm. Svcs,630,Adults,(315)782-1777,Not Available,,,,NY,,N,,,Jefferson,Central New York,Supported Housing Community Services,Residential,Unlicensed Housing,
512,12/19/2017 02:08:00 PM,North Country Transitional Living Services Inc.,583099,North Country Transitional Living Servs Inc.,12290,North Country Transitional Living Servs Inc.,7169,Washington Street Community Residence,432,Children,(315)782-1777,Not Available,,,,NY,,Y,,36.0,Jefferson,Central New York,Children & Youth Community Residence,Residential,Treatment Program,
513,12/19/2017 02:08:00 PM,North Country Transitional Living Services Inc.,583099,North Country Transitional Living Servs Inc.,12290,North Country Transitional Living Servs Inc.,7169,Watertown Community Residence - 214,443,Adults,(315)782-1777,Not Available,,,,NY,,Y,1.0,36.0,Jefferson,Central New York,Congregate/Treatment,Residential,Treatment Program,
514,12/19/2017 02:08:00 PM,North Country Transitional Living Services Inc.,583099,North Country Transitional Living Servs Inc.,12290,North Country Transitional Living Servs Inc.,7169,Watertown Community Residence - 221,431,Adults,(315)782-1777,Not Available,,,,NY,,Y,1.0,36.0,Jefferson,Central New York,Congregate/Treatment,Residential,Treatment Program,
515,12/19/2017 02:08:00 PM,St. Lawrence Psychiatric Center,398099,St. Lawrence Psychiatric Center,90160,St. Lawrence Psychiatric Center,17,Jefferson/Lewis Collaborative Day Treatment,647,Children Adolescents,(315)541-2001,(315)642-3142,32735a County Route 29,Indian River Middle School,Philadelphia,NY,13673-0420,Y,1.0,36.0,Jefferson,Central New York,Day Treatment,Outpatient,Day Treatment,"32735a County Route
Philadelphia, NY 13673-0420
"
516,12/19/2017 02:08:00 PM,Baltic Street AEH Inc.,702099,Baltic Street AEH Inc.,26850,Baltic Street AEH Inc.,9000,Community Links,8,Adults,(718)833-5929,(929)210-9810,1111 St. John Place,,Brooklyn,NY,11213,N,,,Kings,New York City,Recovery Center,Support,Self-Help,"1111 St John Place
Brooklyn, NY 11213
"
517,12/19/2017 02:08:00 PM,Baltic Street AEH Inc.,702099,Baltic Street AEH Inc.,26850,Baltic Street AEH Inc.,9000,Homeworks Supported Housing/Brooklyn-Comm.Svcs.,630,Adults,(718)833-5929,Not Available,,,,NY,,N,,,Kings,New York City,Supported Housing Community Services,Residential,Unlicensed Housing,
